suite_id,sample_id,code,value,character
96,6,5,4,四
96,7,5,4,四
96,8,5,4,四
96,9,5,4,四
97,1,5,4,四
97,10,5,4,四
97,2,5,4,四
97,3,5,4,四
97,4,5,4,四
97,5,5,4,四
97,6,5,4,四
97,7,5,4,四
97,8,5,4,四
97,9,5,4,四
98,1,5,4,四
98,10,5,4,四
98,2,5,4,四
98,3,5,4,四
98,4,5,4,四
98,5,5,4,四
98,6,5,4,四
98,7,5,4,四
98,8,5,4,四
98,9,5,4,四
99,1,5,4,四
99,10,5,4,四
99,2,5,4,四
99,3,5,4,四
99,4,5,4,四
99,5,5,4,四
99,6,5,4,四
99,7,5,4,四
99,8,5,4,四
99,9,5,4,四
1,1,6,5,五
1,10,6,5,五
1,2,6,5,五
1,3,6,5,五
1,4,6,5,五
1,5,6,5,五
1,6,6,5,五
1,7,6,5,五
1,8,6,5,五
1,9,6,5,五
10,1,6,5,五
10,10,6,5,五
10,2,6,5,五
10,3,6,5,五
10,4,6,5,五
10,5,6,5,五
10,6,6,5,五
10,7,6,5,五
10,8,6,5,五
10,9,6,5,五
100,1,6,5,五
100,10,6,5,五
100,2,6,5,五
100,3,6,5,五
100,4,6,5,五
100,5,6,5,五
100,6,6,5,五
100,7,6,5,五
100,8,6,5,五
100,9,6,5,五
11,1,6,5,五
11,10,6,5,五
11,2,6,5,五
11,3,6,5,五
11,4,6,5,五
11,5,6,5,五
11,6,6,5,五
11,7,6,5,五
11,8,6,5,五
11,9,6,5,五
12,1,6,5,五
12,10,6,5,五
12,2,6,5,五
12,3,6,5,五
12,4,6,5,五
12,5,6,5,五
12,6,6,5,五
12,7,6,5,五
12,8,6,5,五
12,9,6,5,五
13,1,6,5,五
13,10,6,5,五
13,2,6,5,五
13,3,6,5,五
13,4,6,5,五
13,5,6,5,五
13,6,6,5,五
13,7,6,5,五
13,8,6,5,五
13,9,6,5,五
14,1,6,5,五
14,10,6,5,五
14,2,6,5,五
14,3,6,5,五
14,4,6,5,五
14,5,6,5,五
14,6,6,5,五
14,7,6,5,五
14,8,6,5,五
14,9,6,5,五
15,1,6,5,五
15,10,6,5,五
15,2,6,5,五
15,3,6,5,五
15,4,6,5,五
15,5,6,5,五
15,6,6,5,五
15,7,6,5,五
15,8,6,5,五
15,9,6,5,五
16,1,6,5,五
16,10,6,5,五
16,2,6,5,五
16,3,6,5,五
16,4,6,5,五
16,5,6,5,五
16,6,6,5,五
16,7,6,5,五
16,8,6,5,五
16,9,6,5,五
17,1,6,5,五
17,10,6,5,五
17,2,6,5,五
17,3,6,5,五
17,4,6,5,五
17,5,6,5,五
17,6,6,5,五
17,7,6,5,五
17,8,6,5,五
17,9,6,5,五
18,1,6,5,五
18,10,6,5,五
18,2,6,5,五
18,3,6,5,五
18,4,6,5,五
18,5,6,5,五
18,6,6,5,五
18,7,6,5,五
18,8,6,5,五
18,9,6,5,五
19,1,6,5,五
19,10,6,5,五
19,2,6,5,五
19,3,6,5,五
19,4,6,5,五
19,5,6,5,五
19,6,6,5,五
19,7,6,5,五
19,8,6,5,五
19,9,6,5,五
2,1,6,5,五
2,10,6,5,五
2,2,6,5,五
2,3,6,5,五
2,4,6,5,五
2,5,6,5,五
2,6,6,5,五
2,7,6,5,五
2,8,6,5,五
2,9,6,5,五
20,1,6,5,五
20,10,6,5,五
20,2,6,5,五
20,3,6,5,五
20,4,6,5,五
20,5,6,5,五
20,6,6,5,五
20,7,6,5,五
20,8,6,5,五
20,9,6,5,五
21,1,6,5,五
21,10,6,5,五
21,2,6,5,五
21,3,6,5,五
21,4,6,5,五
21,5,6,5,五
21,6,6,5,五
21,7,6,5,五
21,8,6,5,五
21,9,6,5,五
22,1,6,5,五
22,10,6,5,五
22,2,6,5,五
22,3,6,5,五
22,4,6,5,五
22,5,6,5,五
22,6,6,5,五
22,7,6,5,五
22,8,6,5,五
22,9,6,5,五
23,1,6,5,五
23,10,6,5,五
23,2,6,5,五
23,3,6,5,五
23,4,6,5,五
23,5,6,5,五
23,6,6,5,五
23,7,6,5,五
23,8,6,5,五
23,9,6,5,五
24,1,6,5,五
24,10,6,5,五
24,2,6,5,五
24,3,6,5,五
24,4,6,5,五
24,5,6,5,五
24,6,6,5,五
24,7,6,5,五
24,8,6,5,五
24,9,6,5,五
25,1,6,5,五
25,10,6,5,五
25,2,6,5,五
25,3,6,5,五
25,4,6,5,五
25,5,6,5,五
25,6,6,5,五
25,7,6,5,五
25,8,6,5,五
25,9,6,5,五
26,1,6,5,五
26,10,6,5,五
26,2,6,5,五
26,3,6,5,五
26,4,6,5,五
26,5,6,5,五
26,6,6,5,五
26,7,6,5,五
26,8,6,5,五
26,9,6,5,五
27,1,6,5,五
27,10,6,5,五
27,2,6,5,五
27,3,6,5,五
27,4,6,5,五
27,5,6,5,五
27,6,6,5,五
27,7,6,5,五
27,8,6,5,五
27,9,6,5,五
28,1,6,5,五
28,10,6,5,五
28,2,6,5,五
28,3,6,5,五
28,4,6,5,五
28,5,6,5,五
28,6,6,5,五
28,7,6,5,五
28,8,6,5,五
28,9,6,5,五
29,1,6,5,五
29,10,6,5,五
29,2,6,5,五
29,3,6,5,五
29,4,6,5,五
29,5,6,5,五
29,6,6,5,五
29,7,6,5,五
29,8,6,5,五
29,9,6,5,五
3,1,6,5,五
3,10,6,5,五
3,2,6,5,五
3,3,6,5,五
3,4,6,5,五
3,5,6,5,五
3,6,6,5,五
3,7,6,5,五
3,8,6,5,五
3,9,6,5,五
30,1,6,5,五
30,10,6,5,五
30,2,6,5,五
30,3,6,5,五
30,4,6,5,五
30,5,6,5,五
30,6,6,5,五
30,7,6,5,五
30,8,6,5,五
30,9,6,5,五
31,1,6,5,五
31,10,6,5,五
31,2,6,5,五
31,3,6,5,五
31,4,6,5,五
31,5,6,5,五
31,6,6,5,五
31,7,6,5,五
31,8,6,5,五
31,9,6,5,五
32,1,6,5,五
32,10,6,5,五
32,2,6,5,五
32,3,6,5,五
32,4,6,5,五
32,5,6,5,五
32,6,6,5,五
32,7,6,5,五
32,8,6,5,五
32,9,6,5,五
33,1,6,5,五
33,10,6,5,五
33,2,6,5,五
33,3,6,5,五
33,4,6,5,五
33,5,6,5,五
33,6,6,5,五
33,7,6,5,五
33,8,6,5,五
33,9,6,5,五
34,1,6,5,五
34,10,6,5,五
34,2,6,5,五
34,3,6,5,五
34,4,6,5,五
34,5,6,5,五
34,6,6,5,五
34,7,6,5,五
34,8,6,5,五
34,9,6,5,五
35,1,6,5,五
35,10,6,5,五
35,2,6,5,五
35,3,6,5,五
35,4,6,5,五
35,5,6,5,五
35,6,6,5,五
35,7,6,5,五
35,8,6,5,五
35,9,6,5,五
36,1,6,5,五
36,10,6,5,五
36,2,6,5,五
36,3,6,5,五
36,4,6,5,五
36,5,6,5,五
36,6,6,5,五
36,7,6,5,五
36,8,6,5,五
36,9,6,5,五
37,1,6,5,五
37,10,6,5,五
37,2,6,5,五
37,3,6,5,五
37,4,6,5,五
37,5,6,5,五
37,6,6,5,五
37,7,6,5,五
37,8,6,5,五
37,9,6,5,五
38,1,6,5,五
38,10,6,5,五
38,2,6,5,五
38,3,6,5,五
38,4,6,5,五
38,5,6,5,五
38,6,6,5,五
38,7,6,5,五
38,8,6,5,五
38,9,6,5,五
39,1,6,5,五
39,10,6,5,五
39,2,6,5,五
39,3,6,5,五
39,4,6,5,五
39,5,6,5,五
39,6,6,5,五
39,7,6,5,五
39,8,6,5,五
39,9,6,5,五
4,1,6,5,五
4,10,6,5,五
4,2,6,5,五
4,3,6,5,五
4,4,6,5,五
4,5,6,5,五
4,6,6,5,五
4,7,6,5,五
4,8,6,5,五
4,9,6,5,五
40,1,6,5,五
40,10,6,5,五
40,2,6,5,五
40,3,6,5,五
40,4,6,5,五
40,5,6,5,五
40,6,6,5,五
40,7,6,5,五
40,8,6,5,五
40,9,6,5,五
41,1,6,5,五
41,10,6,5,五
41,2,6,5,五
41,3,6,5,五
41,4,6,5,五
41,5,6,5,五
41,6,6,5,五
41,7,6,5,五
41,8,6,5,五
41,9,6,5,五
42,1,6,5,五
42,10,6,5,五
42,2,6,5,五
42,3,6,5,五
42,4,6,5,五
42,5,6,5,五
42,6,6,5,五
42,7,6,5,五
42,8,6,5,五
42,9,6,5,五
43,1,6,5,五
43,10,6,5,五
43,2,6,5,五
43,3,6,5,五
43,4,6,5,五
43,5,6,5,五
43,6,6,5,五
43,7,6,5,五
43,8,6,5,五
43,9,6,5,五
44,1,6,5,五
44,10,6,5,五
44,2,6,5,五
44,3,6,5,五
44,4,6,5,五
44,5,6,5,五
44,6,6,5,五
44,7,6,5,五
44,8,6,5,五
44,9,6,5,五
45,1,6,5,五
45,10,6,5,五
45,2,6,5,五
45,3,6,5,五
45,4,6,5,五
45,5,6,5,五
45,6,6,5,五
45,7,6,5,五
45,8,6,5,五
45,9,6,5,五
46,1,6,5,五
46,10,6,5,五
46,2,6,5,五
46,3,6,5,五
46,4,6,5,五
46,5,6,5,五
46,6,6,5,五
46,7,6,5,五
46,8,6,5,五
46,9,6,5,五
47,1,6,5,五
47,10,6,5,五
47,2,6,5,五
47,3,6,5,五
47,4,6,5,五
47,5,6,5,五
47,6,6,5,五
47,7,6,5,五
47,8,6,5,五
47,9,6,5,五
48,1,6,5,五
48,10,6,5,五
48,2,6,5,五
48,3,6,5,五
48,4,6,5,五
48,5,6,5,五
48,6,6,5,五
48,7,6,5,五
48,8,6,5,五
48,9,6,5,五
49,1,6,5,五
49,10,6,5,五
49,2,6,5,五
49,3,6,5,五
49,4,6,5,五
49,5,6,5,五
49,6,6,5,五
49,7,6,5,五
49,8,6,5,五
49,9,6,5,五
5,1,6,5,五
5,10,6,5,五
5,2,6,5,五
5,3,6,5,五
5,4,6,5,五
5,5,6,5,五
5,6,6,5,五
5,7,6,5,五
5,8,6,5,五
5,9,6,5,五
50,1,6,5,五
50,10,6,5,五
50,2,6,5,五
50,3,6,5,五
50,4,6,5,五
50,5,6,5,五
50,6,6,5,五
50,7,6,5,五
50,8,6,5,五
50,9,6,5,五
51,1,6,5,五
51,10,6,5,五
51,2,6,5,五
51,3,6,5,五
51,4,6,5,五
51,5,6,5,五
51,6,6,5,五
51,7,6,5,五
51,8,6,5,五
51,9,6,5,五
52,1,6,5,五
52,10,6,5,五
52,2,6,5,五
52,3,6,5,五
52,4,6,5,五
52,5,6,5,五
52,6,6,5,五
52,7,6,5,五
52,8,6,5,五
52,9,6,5,五
53,1,6,5,五
53,10,6,5,五
53,2,6,5,五
53,3,6,5,五
53,4,6,5,五
53,5,6,5,五
53,6,6,5,五
53,7,6,5,五
53,8,6,5,五
53,9,6,5,五
54,1,6,5,五
54,10,6,5,五
54,2,6,5,五
54,3,6,5,五
54,4,6,5,五
54,5,6,5,五
54,6,6,5,五
54,7,6,5,五
54,8,6,5,五
54,9,6,5,五
55,1,6,5,五
55,10,6,5,五
55,2,6,5,五
55,3,6,5,五
55,4,6,5,五
55,5,6,5,五
55,6,6,5,五
55,7,6,5,五
55,8,6,5,五
55,9,6,5,五
56,1,6,5,五
56,10,6,5,五
56,2,6,5,五
56,3,6,5,五
56,4,6,5,五
56,5,6,5,五
56,6,6,5,五
56,7,6,5,五
56,8,6,5,五
56,9,6,5,五
57,1,6,5,五
57,10,6,5,五
57,2,6,5,五
57,3,6,5,五
57,4,6,5,五
57,5,6,5,五
57,6,6,5,五
57,7,6,5,五
57,8,6,5,五
57,9,6,5,五
58,1,6,5,五
58,10,6,5,五
58,2,6,5,五
58,3,6,5,五
58,4,6,5,五
58,5,6,5,五
58,6,6,5,五
58,7,6,5,五
58,8,6,5,五
58,9,6,5,五
59,1,6,5,五
59,10,6,5,五
59,2,6,5,五
59,3,6,5,五
59,4,6,5,五
59,5,6,5,五
59,6,6,5,五
59,7,6,5,五
59,8,6,5,五
59,9,6,5,五
6,1,6,5,五
6,10,6,5,五
6,2,6,5,五
6,3,6,5,五
6,4,6,5,五
6,5,6,5,五
6,6,6,5,五
6,7,6,5,五
6,8,6,5,五
6,9,6,5,五
60,1,6,5,五
60,10,6,5,五
60,2,6,5,五
60,3,6,5,五
60,4,6,5,五
60,5,6,5,五
60,6,6,5,五
60,7,6,5,五
60,8,6,5,五
60,9,6,5,五
61,1,6,5,五
61,10,6,5,五
61,2,6,5,五
61,3,6,5,五
61,4,6,5,五
61,5,6,5,五
61,6,6,5,五
61,7,6,5,五
61,8,6,5,五
61,9,6,5,五
62,1,6,5,五
62,10,6,5,五
62,2,6,5,五
62,3,6,5,五
62,4,6,5,五
62,5,6,5,五
62,6,6,5,五
62,7,6,5,五
62,8,6,5,五
62,9,6,5,五
63,1,6,5,五
63,10,6,5,五
63,2,6,5,五
63,3,6,5,五
63,4,6,5,五
63,5,6,5,五
63,6,6,5,五
63,7,6,5,五
63,8,6,5,五
63,9,6,5,五
64,1,6,5,五
64,10,6,5,五
64,2,6,5,五
64,3,6,5,五
64,4,6,5,五
64,5,6,5,五
64,6,6,5,五
64,7,6,5,五
64,8,6,5,五
64,9,6,5,五
65,1,6,5,五
65,10,6,5,五
65,2,6,5,五
65,3,6,5,五
65,4,6,5,五
65,5,6,5,五
65,6,6,5,五
65,7,6,5,五
65,8,6,5,五
65,9,6,5,五
66,1,6,5,五
66,10,6,5,五
66,2,6,5,五
66,3,6,5,五
66,4,6,5,五
66,5,6,5,五
66,6,6,5,五
66,7,6,5,五
66,8,6,5,五
66,9,6,5,五
67,1,6,5,五
67,10,6,5,五
67,2,6,5,五
67,3,6,5,五
67,4,6,5,五
67,5,6,5,五
67,6,6,5,五
67,7,6,5,五
67,8,6,5,五
67,9,6,5,五
68,1,6,5,五
68,10,6,5,五
68,2,6,5,五
68,3,6,5,五
68,4,6,5,五
68,5,6,5,五
68,6,6,5,五
68,7,6,5,五
68,8,6,5,五
68,9,6,5,五
69,1,6,5,五
69,10,6,5,五
69,2,6,5,五
69,3,6,5,五
69,4,6,5,五
69,5,6,5,五
69,6,6,5,五
69,7,6,5,五
69,8,6,5,五
69,9,6,5,五
7,1,6,5,五
7,10,6,5,五
7,2,6,5,五
7,3,6,5,五
7,4,6,5,五
7,5,6,5,五
7,6,6,5,五
7,7,6,5,五
7,8,6,5,五
7,9,6,5,五
70,1,6,5,五
70,10,6,5,五
70,2,6,5,五
70,3,6,5,五
70,4,6,5,五
70,5,6,5,五
70,6,6,5,五
70,7,6,5,五
70,8,6,5,五
70,9,6,5,五
71,1,6,5,五
71,10,6,5,五
71,2,6,5,五
71,3,6,5,五
71,4,6,5,五
71,5,6,5,五
71,6,6,5,五
71,7,6,5,五
71,8,6,5,五
71,9,6,5,五
72,1,6,5,五
72,10,6,5,五
72,2,6,5,五
72,3,6,5,五
72,4,6,5,五
72,5,6,5,五
72,6,6,5,五
72,7,6,5,五
72,8,6,5,五
72,9,6,5,五
73,1,6,5,五
73,10,6,5,五
73,2,6,5,五
73,3,6,5,五
73,4,6,5,五
73,5,6,5,五
73,6,6,5,五
73,7,6,5,五
73,8,6,5,五
73,9,6,5,五
74,1,6,5,五
74,10,6,5,五
74,2,6,5,五
74,3,6,5,五
74,4,6,5,五
74,5,6,5,五
74,6,6,5,五
74,7,6,5,五
74,8,6,5,五
74,9,6,5,五
75,1,6,5,五
75,10,6,5,五
75,2,6,5,五
75,3,6,5,五
75,4,6,5,五
75,5,6,5,五
75,6,6,5,五
75,7,6,5,五
75,8,6,5,五
75,9,6,5,五
76,1,6,5,五
76,10,6,5,五
76,2,6,5,五
76,3,6,5,五
76,4,6,5,五
76,5,6,5,五
76,6,6,5,五
76,7,6,5,五
76,8,6,5,五
76,9,6,5,五
77,1,6,5,五
77,10,6,5,五
77,2,6,5,五
77,3,6,5,五
77,4,6,5,五
77,5,6,5,五
77,6,6,5,五
77,7,6,5,五
77,8,6,5,五
77,9,6,5,五
78,1,6,5,五
78,10,6,5,五
78,2,6,5,五
78,3,6,5,五
78,4,6,5,五
78,5,6,5,五
78,6,6,5,五
78,7,6,5,五
78,8,6,5,五
78,9,6,5,五
79,1,6,5,五
79,10,6,5,五
79,2,6,5,五
79,3,6,5,五
79,4,6,5,五
79,5,6,5,五
79,6,6,5,五
79,7,6,5,五
79,8,6,5,五
79,9,6,5,五
8,1,6,5,五
8,10,6,5,五
8,2,6,5,五
8,3,6,5,五
8,4,6,5,五
8,5,6,5,五
8,6,6,5,五
8,7,6,5,五
8,8,6,5,五
8,9,6,5,五
80,1,6,5,五
80,10,6,5,五
80,2,6,5,五
80,3,6,5,五
80,4,6,5,五
80,5,6,5,五
80,6,6,5,五
80,7,6,5,五
80,8,6,5,五
80,9,6,5,五
81,1,6,5,五
81,10,6,5,五
81,2,6,5,五
81,3,6,5,五
81,4,6,5,五
81,5,6,5,五
81,6,6,5,五
81,7,6,5,五
81,8,6,5,五
81,9,6,5,五
82,1,6,5,五
82,10,6,5,五
82,2,6,5,五
82,3,6,5,五
82,4,6,5,五
82,5,6,5,五
82,6,6,5,五
82,7,6,5,五
82,8,6,5,五
82,9,6,5,五
83,1,6,5,五
83,10,6,5,五
83,2,6,5,五
83,3,6,5,五
83,4,6,5,五
83,5,6,5,五
83,6,6,5,五
83,7,6,5,五
83,8,6,5,五
83,9,6,5,五
84,1,6,5,五
84,10,6,5,五
84,2,6,5,五
84,3,6,5,五
84,4,6,5,五
84,5,6,5,五
84,6,6,5,五
84,7,6,5,五
84,8,6,5,五
84,9,6,5,五
85,1,6,5,五
85,10,6,5,五
85,2,6,5,五
85,3,6,5,五
85,4,6,5,五
85,5,6,5,五
85,6,6,5,五
85,7,6,5,五
85,8,6,5,五
85,9,6,5,五
86,1,6,5,五
86,10,6,5,五
86,2,6,5,五
86,3,6,5,五
86,4,6,5,五
86,5,6,5,五
86,6,6,5,五
86,7,6,5,五
86,8,6,5,五
86,9,6,5,五
87,1,6,5,五
87,10,6,5,五
87,2,6,5,五
87,3,6,5,五
87,4,6,5,五
87,5,6,5,五
87,6,6,5,五
87,7,6,5,五
87,8,6,5,五
87,9,6,5,五
88,1,6,5,五
88,10,6,5,五
88,2,6,5,五
88,3,6,5,五
88,4,6,5,五
88,5,6,5,五
88,6,6,5,五
88,7,6,5,五
88,8,6,5,五
88,9,6,5,五
89,1,6,5,五
89,10,6,5,五
89,2,6,5,五
89,3,6,5,五
89,4,6,5,五
89,5,6,5,五
89,6,6,5,五
89,7,6,5,五
89,8,6,5,五
89,9,6,5,五
9,1,6,5,五
9,10,6,5,五
9,2,6,5,五
9,3,6,5,五
9,4,6,5,五
9,5,6,5,五
9,6,6,5,五
9,7,6,5,五
9,8,6,5,五
9,9,6,5,五
90,1,6,5,五
90,10,6,5,五
90,2,6,5,五
90,3,6,5,五
90,4,6,5,五
90,5,6,5,五
90,6,6,5,五
90,7,6,5,五
90,8,6,5,五
90,9,6,5,五
91,1,6,5,五
91,10,6,5,五
91,2,6,5,五
91,3,6,5,五
91,4,6,5,五
91,5,6,5,五
91,6,6,5,五
91,7,6,5,五
91,8,6,5,五
91,9,6,5,五
92,1,6,5,五
92,10,6,5,五
92,2,6,5,五
92,3,6,5,五
92,4,6,5,五
92,5,6,5,五
92,6,6,5,五
92,7,6,5,五
92,8,6,5,五
92,9,6,5,五
93,1,6,5,五
93,10,6,5,五
93,2,6,5,五
93,3,6,5,五
93,4,6,5,五
93,5,6,5,五
93,6,6,5,五
93,7,6,5,五
93,8,6,5,五
93,9,6,5,五
94,1,6,5,五
94,10,6,5,五
94,2,6,5,五
94,3,6,5,五
94,4,6,5,五
94,5,6,5,五
94,6,6,5,五
94,7,6,5,五
94,8,6,5,五
94,9,6,5,五
95,1,6,5,五
95,10,6,5,五
95,2,6,5,五
95,3,6,5,五
95,4,6,5,五
95,5,6,5,五
95,6,6,5,五
95,7,6,5,五
95,8,6,5,五
95,9,6,5,五
96,1,6,5,五
96,10,6,5,五
96,2,6,5,五
96,3,6,5,五
96,4,6,5,五
96,5,6,5,五
96,6,6,5,五
96,7,6,5,五
96,8,6,5,五
96,9,6,5,五
97,1,6,5,五
97,10,6,5,五
97,2,6,5,五
97,3,6,5,五
97,4,6,5,五
97,5,6,5,五
97,6,6,5,五
97,7,6,5,五
97,8,6,5,五
97,9,6,5,五
98,1,6,5,五
98,10,6,5,五
98,2,6,5,五
98,3,6,5,五
98,4,6,5,五
98,5,6,5,五
98,6,6,5,五
98,7,6,5,五
98,8,6,5,五
98,9,6,5,五
99,1,6,5,五
99,10,6,5,五
99,2,6,5,五
99,3,6,5,五
99,4,6,5,五
99,5,6,5,五
99,6,6,5,五
99,7,6,5,五
99,8,6,5,五
99,9,6,5,五
1,1,7,6,六
1,10,7,6,六
1,2,7,6,六
1,3,7,6,六
1,4,7,6,六
1,5,7,6,六
1,6,7,6,六
1,7,7,6,六
1,8,7,6,六
1,9,7,6,六
10,1,7,6,六
10,10,7,6,六
10,2,7,6,六
10,3,7,6,六
10,4,7,6,六
10,5,7,6,六
10,6,7,6,六
10,7,7,6,六
10,8,7,6,六
10,9,7,6,六
100,1,7,6,六
100,10,7,6,六
100,2,7,6,六
100,3,7,6,六
100,4,7,6,六
100,5,7,6,六
100,6,7,6,六
100,7,7,6,六
100,8,7,6,六
100,9,7,6,六
11,1,7,6,六
11,10,7,6,六
11,2,7,6,六
11,3,7,6,六
11,4,7,6,六
11,5,7,6,六
11,6,7,6,六
11,7,7,6,六
11,8,7,6,六
11,9,7,6,六
12,1,7,6,六
12,10,7,6,六
12,2,7,6,六
12,3,7,6,六
12,4,7,6,六
12,5,7,6,六
12,6,7,6,六
12,7,7,6,六
12,8,7,6,六
12,9,7,6,六
13,1,7,6,六
13,10,7,6,六
13,2,7,6,六
13,3,7,6,六
13,4,7,6,六
13,5,7,6,六
13,6,7,6,六
13,7,7,6,六
13,8,7,6,六
13,9,7,6,六
14,1,7,6,六
14,10,7,6,六
14,2,7,6,六
14,3,7,6,六
14,4,7,6,六
14,5,7,6,六
14,6,7,6,六
14,7,7,6,六
14,8,7,6,六
14,9,7,6,六
15,1,7,6,六
15,10,7,6,六
15,2,7,6,六
15,3,7,6,六
15,4,7,6,六
15,5,7,6,六
15,6,7,6,六
15,7,7,6,六
15,8,7,6,六
15,9,7,6,六
16,1,7,6,六
16,10,7,6,六
16,2,7,6,六
16,3,7,6,六
16,4,7,6,六
16,5,7,6,六
16,6,7,6,六
16,7,7,6,六
16,8,7,6,六
16,9,7,6,六
17,1,7,6,六
17,10,7,6,六
17,2,7,6,六
17,3,7,6,六
17,4,7,6,六
17,5,7,6,六
17,6,7,6,六
17,7,7,6,六
17,8,7,6,六
17,9,7,6,六
18,1,7,6,六
18,10,7,6,六
18,2,7,6,六
18,3,7,6,六
18,4,7,6,六
18,5,7,6,六
18,6,7,6,六
18,7,7,6,六
18,8,7,6,六
18,9,7,6,六
19,1,7,6,六
19,10,7,6,六
19,2,7,6,六
19,3,7,6,六
19,4,7,6,六
19,5,7,6,六
19,6,7,6,六
19,7,7,6,六
19,8,7,6,六
19,9,7,6,六
2,1,7,6,六
2,10,7,6,六
2,2,7,6,六
2,3,7,6,六
2,4,7,6,六
2,5,7,6,六
2,6,7,6,六
2,7,7,6,六
2,8,7,6,六
2,9,7,6,六
20,1,7,6,六
20,10,7,6,六
20,2,7,6,六
20,3,7,6,六
20,4,7,6,六
20,5,7,6,六
20,6,7,6,六
20,7,7,6,六
20,8,7,6,六
20,9,7,6,六
21,1,7,6,六
21,10,7,6,六
21,2,7,6,六
21,3,7,6,六
21,4,7,6,六
21,5,7,6,六
21,6,7,6,六
21,7,7,6,六
21,8,7,6,六
21,9,7,6,六
22,1,7,6,六
22,10,7,6,六
22,2,7,6,六
22,3,7,6,六
22,4,7,6,六
22,5,7,6,六
22,6,7,6,六
22,7,7,6,六
22,8,7,6,六
22,9,7,6,六
23,1,7,6,六
23,10,7,6,六
23,2,7,6,六
23,3,7,6,六
23,4,7,6,六
23,5,7,6,六
23,6,7,6,六
23,7,7,6,六
23,8,7,6,六
23,9,7,6,六
24,1,7,6,六
24,10,7,6,六
24,2,7,6,六
24,3,7,6,六
24,4,7,6,六
24,5,7,6,六
24,6,7,6,六
24,7,7,6,六
24,8,7,6,六
24,9,7,6,六
25,1,7,6,六
25,10,7,6,六
25,2,7,6,六
25,3,7,6,六
25,4,7,6,六
25,5,7,6,六
25,6,7,6,六
25,7,7,6,六
25,8,7,6,六
25,9,7,6,六
26,1,7,6,六
26,10,7,6,六
26,2,7,6,六
26,3,7,6,六
26,4,7,6,六
26,5,7,6,六
26,6,7,6,六
26,7,7,6,六
26,8,7,6,六
26,9,7,6,六
27,1,7,6,六
27,10,7,6,六
27,2,7,6,六
27,3,7,6,六
27,4,7,6,六
27,5,7,6,六
27,6,7,6,六
27,7,7,6,六
27,8,7,6,六
27,9,7,6,六
28,1,7,6,六
28,10,7,6,六
28,2,7,6,六
28,3,7,6,六
28,4,7,6,六
28,5,7,6,六
28,6,7,6,六
28,7,7,6,六
28,8,7,6,六
28,9,7,6,六
29,1,7,6,六
29,10,7,6,六
29,2,7,6,六
29,3,7,6,六
29,4,7,6,六
29,5,7,6,六
29,6,7,6,六
29,7,7,6,六
29,8,7,6,六
29,9,7,6,六
3,1,7,6,六
3,10,7,6,六
3,2,7,6,六
3,3,7,6,六
3,4,7,6,六
3,5,7,6,六
3,6,7,6,六
3,7,7,6,六
3,8,7,6,六
3,9,7,6,六
30,1,7,6,六
30,10,7,6,六
30,2,7,6,六
30,3,7,6,六
30,4,7,6,六
30,5,7,6,六
30,6,7,6,六
30,7,7,6,六
30,8,7,6,六
30,9,7,6,六
31,1,7,6,六
31,10,7,6,六
31,2,7,6,六
31,3,7,6,六
31,4,7,6,六
31,5,7,6,六
31,6,7,6,六
31,7,7,6,六
31,8,7,6,六
31,9,7,6,六
32,1,7,6,六
32,10,7,6,六
32,2,7,6,六
32,3,7,6,六
32,4,7,6,六
32,5,7,6,六
32,6,7,6,六
32,7,7,6,六
32,8,7,6,六
32,9,7,6,六
33,1,7,6,六
33,10,7,6,六
33,2,7,6,六
33,3,7,6,六
33,4,7,6,六
33,5,7,6,六
33,6,7,6,六
33,7,7,6,六
33,8,7,6,六
33,9,7,6,六
34,1,7,6,六
34,10,7,6,六
34,2,7,6,六
34,3,7,6,六
34,4,7,6,六
34,5,7,6,六
34,6,7,6,六
34,7,7,6,六
34,8,7,6,六
34,9,7,6,六
35,1,7,6,六
35,10,7,6,六
35,2,7,6,六
35,3,7,6,六
35,4,7,6,六
35,5,7,6,六
35,6,7,6,六
35,7,7,6,六
35,8,7,6,六
35,9,7,6,六
36,1,7,6,六
36,10,7,6,六
36,2,7,6,六
36,3,7,6,六
36,4,7,6,六
36,5,7,6,六
36,6,7,6,六
36,7,7,6,六
36,8,7,6,六
36,9,7,6,六
37,1,7,6,六
37,10,7,6,六
37,2,7,6,六
37,3,7,6,六
37,4,7,6,六
37,5,7,6,六
37,6,7,6,六
37,7,7,6,六
37,8,7,6,六
37,9,7,6,六
38,1,7,6,六
38,10,7,6,六
38,2,7,6,六
38,3,7,6,六
38,4,7,6,六
38,5,7,6,六
38,6,7,6,六
38,7,7,6,六
38,8,7,6,六
38,9,7,6,六
39,1,7,6,六
39,10,7,6,六
39,2,7,6,六
39,3,7,6,六
39,4,7,6,六
39,5,7,6,六
39,6,7,6,六
39,7,7,6,六
39,8,7,6,六
39,9,7,6,六
4,1,7,6,六
4,10,7,6,六
4,2,7,6,六
4,3,7,6,六
4,4,7,6,六
4,5,7,6,六
4,6,7,6,六
4,7,7,6,六
4,8,7,6,六
4,9,7,6,六
40,1,7,6,六
40,10,7,6,六
40,2,7,6,六
40,3,7,6,六
40,4,7,6,六
40,5,7,6,六
40,6,7,6,六
40,7,7,6,六
40,8,7,6,六
40,9,7,6,六
41,1,7,6,六
41,10,7,6,六
41,2,7,6,六
41,3,7,6,六
